@relation dataset-har-PUC-Rio-ugulino-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V-weka.filters.unsupervised.instance.RemovePercentage-P90.0-weka.filters.unsupervised.attribute.Standardize

@attribute user {debora,katia,wallace,jose_carlos}
@attribute gender {Woman,Man}
@attribute age numeric
@attribute how_tall_in_meters numeric
@attribute weight numeric
@attribute body_mass_index numeric
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute z3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute z4 numeric
@attribute class {sitting,sittingdown,standing,standingup,walking}

@data
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.583923,-0.007069,1.175766,0.384748,0.35217,0.814644,-0.098849,0.070251,0.083897,0.105438,-0.124119,0.64939,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.876403,-2.268262,1.532037,-1.085712,-1.176713,-0.899673,0.240746,0.106696,-0.134295,0.393325,0.026622,-0.187309,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.496055,0.590227,-0.172975,0.539533,0.676628,0.28676,-0.155448,-0.367091,-0.177934,-0.784396,0.177363,-0.339436,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.935399,0.888875,0.361432,0.53358,0.543895,0.527183,0.467142,-0.840877,0.760295,-0.86291,-0.124119,1.181836,standingup
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.320317,0.547563,-0.351111,0.51572,0.647132,0.349479,0.052082,0.088474,-0.461584,-0.417994,0.177363,0.801518,sittingdown
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.320317,1.78482,-0.503798,-2.425199,-2.287734,-2.316075,-2.457143,1.327608,0.454825,-0.417994,1.735021,-1.100073,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.84753,0.803547,0.106952,0.503813,0.676628,0.244948,0.089815,-0.093752,0.934849,-0.575023,0.529092,0.345136,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.470502,-1.969614,1.9901,0.474047,0.140781,0.783285,0.221879,0.052029,0.280271,0.524183,-0.124119,-0.4155,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-1.173452,1.78482,-0.656486,-2.407339,-2.277902,-2.300395,-1.683622,2.493853,1.698523,-1.203141,0.127116,-0.795818,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.320317,0.846211,0.030609,0.509767,0.691376,0.255401,0.184147,0.033806,-0.068837,-0.365651,-0.023625,0.4212,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,1.111136,-0.775022,0.844943,0.408561,0.288262,0.783285,0.901068,-0.840877,-0.221572,1.832761,-1.581284,-0.947945,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.64624,-0.647029,0.106952,-1.252403,-1.240621,-1.228947,-0.40071,0.179587,0.192994,1.204643,-1.631531,3.691935,sittingdown
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.232448,0.547563,0.030609,0.53358,0.671712,0.265854,-0.174314,-0.403536,-0.177934,-0.732052,0.177363,-0.263373,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.496055,0.547563,-0.147527,0.527626,0.656964,0.255401,0.203013,0.033806,0.258452,-0.705881,0.428598,-0.187309,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.408186,0.462235,-0.096631,0.557393,0.593055,0.140416,-6.513408,-8.694805,-8.294701,-0.810567,0.328104,0.040882,standingup
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.788534,-2.524246,1.684725,-0.847581,-0.911248,-0.863087,0.391676,0.070251,-0.177934,0.31481,0.026622,-0.491564,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.206896,0.206251,-0.529246,0.599066,0.671712,0.244948,0.108681,0.361812,0.214813,-0.077763,1.031563,0.116945,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-2.227878,-2.78023,1.608381,-1.163104,-1.584743,-1.46937,0.184147,0.088474,0.149355,0.419496,-0.023625,-0.795818,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-3.194435,-0.775022,-1.038205,-2.175161,-2.100925,-2.107012,0.561474,1.728505,0.171174,-1.438685,1.735021,-0.4155,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,-0.382633,0.334243,-1.34358,0.557393,0.509483,0.673527,0.146414,-0.166642,0.345729,-1.909773,0.780328,-0.339436,standingup
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.583923,-0.945678,0.717703,0.402608,0.081789,0.772832,0.863335,-0.877323,-0.156115,1.963619,-1.631531,-0.111246,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,-0.119027,0.547563,-0.071183,0.53358,0.647132,0.239721,0.184147,0.052029,-0.068837,-0.208621,0.127116,0.040882,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.583923,-0.903014,0.743151,0.295449,0.20469,0.762379,0.938801,-0.804432,-0.177934,1.858933,-1.179307,-1.556454,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.320317,0.547563,-0.249319,0.545486,0.66188,0.239721,0.636939,-0.020862,0.367548,-0.575023,0.679833,0.497263,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.496055,0.547563,-0.096631,0.539533,0.666796,0.260627,0.259612,0.106696,0.192994,-0.601195,0.579339,-0.111246,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,-0.294765,0.248915,-0.045735,0.51572,0.607803,0.265854,0.014349,-0.020862,0.105717,0.236296,-0.62659,0.269072,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.997715,0.974203,-0.783726,0.545486,0.715956,0.333799,0.655805,1.710282,1.109403,-0.836739,0.931069,-0.719755,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.382633,0.120923,-1.165445,0.569299,0.68646,0.213588,0.429409,0.34359,0.389367,0.000751,1.182304,-0.187309,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.821977,-0.348381,-0.122079,-1.151198,-1.166881,-1.140095,-0.476176,0.124919,0.236632,0.655041,-1.882766,3.539808,sittingdown
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.759661,-0.945678,0.743151,0.354981,0.081789,0.767605,0.9954,-0.749765,0.149355,2.199163,-1.782272,-0.263373,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.583923,0.547563,0.005161,0.46214,0.647132,0.239721,0.561474,-0.111975,0.760295,-0.444165,0.579339,0.64939,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.382633,0.291579,-0.809173,0.539533,0.68646,0.177002,0.259612,0.252477,0.258452,-0.130106,0.780328,-0.263373,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.320317,-0.305717,-1.699851,0.51572,0.568475,0.694433,-0.174314,-0.020862,-0.505223,-1.386342,0.076869,1.562154,sittingdown
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.056711,-0.945678,1.099422,0.46214,0.322674,0.720566,-0.344111,-0.22131,0.433006,0.079266,-0.877825,-0.947945,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.144579,0.248915,0.1324,0.438327,0.239102,0.772832,-0.438443,0.325367,-0.134295,0.864413,-1.279801,3.463744,sittingdown
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.144579,0.462235,0.208744,0.485953,0.66188,0.244948,0.014349,-0.184865,0.978487,-0.758224,0.076869,0.345136,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.821977,-0.348381,-0.631038,-2.425199,-2.29265,-2.310848,0.316211,-2.043567,-0.636138,0.236296,1.132057,-0.643691,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-2.140009,-2.737566,1.633829,-1.163104,-1.589659,-1.474596,0.184147,0.088474,0.149355,0.393325,-0.023625,-0.719755,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.583923,0.120923,1.150318,0.402608,0.357086,0.819871,-0.04225,0.070251,0.062078,0.157781,-0.073872,0.040882,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,-0.206896,-1.116334,1.099422,0.456187,0.317758,0.704886,-0.268646,-0.184865,0.498463,0.183952,-0.727084,-0.719755,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.64624,0.206251,-0.936413,0.521673,0.681544,0.177002,0.391676,0.361812,0.367548,-0.234793,1.132057,0.801518,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.056711,-0.689693,1.404797,0.48,0.342338,0.731019,-0.268646,-0.166642,0.476644,0.340982,-0.827578,-0.567627,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-3.282304,-1.244326,-1.012757,-2.419246,-2.29265,-2.316075,0.599206,0.908489,-0.89797,-0.496508,2.187245,-0.187309,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.173452,-0.348381,-1.038205,0.313308,0.652048,0.50105,-0.079982,0.106696,-0.352488,-0.758224,-0.877825,1.410027,sittingdown
debora,Woman,0.599345,-0.374648,0.365034,0.799543,1.199005,0.718219,0.1324,0.485953,0.642216,0.537636,-0.287512,0.052029,0.149355,-0.260964,-0.425602,-0.719755,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.232448,0.504899,-0.045735,0.485953,0.652048,0.229268,-0.155448,-0.2942,0.542102,-0.732052,0.378351,0.193009,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.437059,-2.524246,1.86286,-1.085712,-1.599491,-1.485049,-0.212047,-0.203087,0.258452,0.47184,-0.124119,-0.871882,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.876403,-2.524246,1.455693,-0.841627,-0.847339,-0.847407,0.391676,0.070251,-0.156115,0.210124,0.076869,-0.339436,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.470502,0.291579,-0.351111,-2.419246,-2.29265,-2.316075,0.127548,0.161364,-0.963427,-0.915253,-0.124119,-0.491564,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.788534,-2.652238,1.710173,-1.044039,-1.520835,-0.925806,0.240746,0.106696,-0.134295,0.367153,0.026622,-0.111246,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.909846,-0.903014,-0.249319,-1.073805,-1.147217,-1.098283,-0.212047,0.234254,0.673018,1.204643,-1.380296,2.094599,sittingdown
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.788534,-2.524246,1.888308,-1.014272,-1.574911,-1.448463,0.203013,0.088474,0.149355,0.393325,-0.023625,-0.719755,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.085584,-2.438918,1.73562,0.354981,0.121117,0.772832,0.203013,0.070251,0.171174,0.445668,-0.023625,-0.643691,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,2.077693,0.632891,-0.73283,0.360935,0.214522,0.731019,1.278395,-0.476426,0.673018,1.021443,0.780328,2.246726,standingup
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,1.111136,0.632891,-1.903435,0.628832,0.499651,0.647394,0.16528,0.070251,-0.461584,-1.85743,-0.928072,-0.111246,sittingdown
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,1.023267,-0.604365,-1.572612,0.569299,0.6373,0.553316,-9.682955,-11.063739,-11.218482,-1.726572,-0.62659,1.866408,standingup
debora,Woman,0.599345,-0.374648,0.365034,0.799543,1.901955,0.846211,0.1324,0.557393,0.416079,0.772832,-0.174314,-0.020862,0.60756,-0.130106,0.076869,0.953645,sittingdown
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.470502,0.291579,-0.860069,0.53358,0.68646,0.171775,0.278478,0.252477,0.258452,-0.260964,0.830575,0.269072,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,1.374743,1.699492,-0.045735,0.349028,0.617636,0.260627,-1.985484,2.767191,-0.025199,-0.156278,-0.676837,0.573327,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.700665,-3.036215,1.761068,-0.794001,-0.867004,-0.789915,0.391676,0.052029,-0.177934,0.210124,0.076869,-0.491564,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.119027,0.120923,-0.783726,0.539533,0.681544,0.208361,0.221879,0.288922,0.192994,-0.18245,0.981316,-0.491564,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.583923,0.632891,-0.020287,0.485953,0.676628,0.281534,0.693538,0.070251,0.825752,-0.52268,0.73008,0.801518,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.583923,0.675555,0.056056,0.468094,0.622552,0.589902,-0.136581,0.070251,-0.00338,-0.234793,-0.475849,-0.719755,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.935399,-0.775022,0.819495,0.396654,0.283346,0.778058,1.051999,-0.695097,-0.090657,1.963619,-1.028566,-1.328263,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.470502,0.419571,-0.071183,-2.425199,-2.29265,-2.316075,0.16528,0.398257,-0.723415,0.524183,1.031563,-0.795818,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.206896,0.291579,-0.452902,0.86101,0.499651,0.260627,0.16528,0.34359,0.258452,0.079266,0.830575,0.269072,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.119027,0.462235,-0.529246,0.468094,0.676628,0.386065,0.127548,0.088474,-0.548861,-0.601195,0.177363,1.105772,sittingdown
wallace,Man,-0.549631,1.327598,1.073019,0.732745,1.374743,0.035595,-0.452902,-2.371619,-2.253322,-2.269036,0.108681,0.361812,-0.134295,-1.621886,0.629586,-1.708582,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.056711,0.376907,0.157848,0.53358,0.612719,0.297213,0.052082,-0.020862,0.192994,0.157781,-0.576343,-0.035182,standing
debora,Woman,0.599345,-0.374648,0.365034,0.799543,1.023267,0.035595,0.081504,-1.079758,-1.397934,-1.505956,1.542524,-1.533335,-1.094343,-0.287136,0.277857,0.4212,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,2.077693,0.632891,1.430245,0.545486,0.357086,0.788511,-0.079982,-0.075529,0.694837,0.47184,-0.27486,0.497263,sittingdown
jose_carlos,Man,2.820697,0.571044,-0.34295,-0.736796,-0.558371,0.291579,-0.045735,0.485953,0.067041,0.736246,-1.721355,-0.458203,-0.090657,1.466359,-1.732025,1.866408,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.759661,0.078259,1.175766,0.390701,0.35217,0.819871,-0.136581,0.070251,0.062078,0.105438,-0.023625,0.116945,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-1.964272,-3.121543,1.582933,-0.95474,-0.867004,-0.810821,0.391676,0.070251,-0.156115,0.210124,0.127116,-0.491564,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,1.462611,-0.049733,-0.452902,-2.383526,-2.253322,-2.274262,0.203013,0.380035,-0.090657,-1.203141,0.277857,-2.241027,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,1.374743,0.248915,-0.860069,0.795524,0.529147,0.109057,0.16528,0.380035,-0.112476,-1.988288,0.076869,-1.556454,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.583923,-0.007069,1.150318,0.378794,0.35217,0.804191,-0.117715,0.070251,0.105717,0.105438,-0.073872,0.801518,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.320317,-0.476373,-0.656486,0.360935,0.71104,0.192682,0.089815,0.179587,0.062078,0.053095,0.830575,0.116945,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,0.496055,0.846211,-0.503798,-2.419246,-2.287734,-2.316075,0.316211,0.015583,0.367548,-1.203141,-1.48079,0.345136,standingup
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.496055,-0.988342,0.692255,0.360935,0.101453,0.767605,0.825603,-0.913768,-0.199753,1.911276,-1.732025,-0.491564,sitting
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.671792,-0.775022,0.768599,0.372841,0.111285,0.783285,0.825603,-0.913768,-0.199753,1.885104,-1.732025,-0.567627,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.671792,-0.220389,1.811964,0.539533,0.366918,0.746699,0.014349,-0.093752,0.651198,0.602697,-0.62659,0.497263,sitting
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.84753,0.504899,-0.045735,0.616926,0.475071,0.28676,-0.325245,0.070251,0.214813,-0.234793,-0.073872,-0.719755,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.408186,0.504899,-0.60559,0.545486,0.706124,0.192682,0.240746,0.270699,0.258452,-0.051592,0.830575,0.116945,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.821977,0.206251,-0.631038,0.563346,0.696292,0.250174,0.108681,0.398257,0.30209,0.183952,1.031563,0.497263,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,1.462611,1.144859,-1.165445,0.224009,0.819192,0.025431,0.089815,0.817376,0.58574,-1.85743,1.383292,-0.795818,walking
debora,Woman,0.599345,-0.374648,0.365034,0.799543,0.496055,1.870148,-0.300215,0.706225,0.597971,0.30244,-0.495042,0.307144,0.192994,0.262467,0.529092,-0.263373,walking
wallace,Man,-0.549631,1.327598,1.073019,0.732745,-0.470502,0.078259,-0.961861,0.521673,0.68646,0.250174,0.014349,0.288922,0.236632,-0.313307,0.880822,0.193009,standing
jose_carlos,Man,2.820697,0.571044,-0.34295,-0.736796,-0.558371,0.163587,0.106952,0.456187,0.189941,0.798965,-1.513825,-0.330645,-0.723415,1.780418,-2.83746,1.410027,sitting
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.470502,0.163587,-0.503798,-2.413292,-2.277902,-2.300395,0.523741,-1.515112,-0.483404,-0.52268,1.333045,0.4212,walking
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.031158,0.675555,-0.045735,-2.413292,-2.282818,-2.305622,0.052082,-0.002639,-0.177934,-0.679709,0.529092,-0.567627,standing
wallace,Man,-0.549631,1.327598,1.073019,0.732745,0.144579,0.291579,-0.910965,0.563346,0.701208,0.239721,0.127548,0.398257,0.280271,-0.130106,1.282798,0.269072,standing
katia,Woman,-0.779426,-1.131202,-1.404927,-1.404769,-0.734109,0.248915,-0.47835,-2.419246,-2.287734,-2.305622,-0.04225,0.124919,-0.723415,-0.234793,0.478845,-0.871882,walking
