@relation dataset-har-PUC-Rio-ugulino-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-weka.filters.unsupervised.attribute.Standardize

@attribute user {debora,katia,wallace,jose_carlos}
@attribute gender {Woman,Man}
@attribute age numeric
@attribute how_tall_in_meters numeric
@attribute weight numeric
@attribute body_mass_index numeric
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute z3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute z4 {-147.0,-145.0,-144.0,-142.0,-143.0,-146.0,-138.0,-139.0,-141.0,-133.0,-134.0,-135.0,-140.0,-137.0,-148.0,-151.0,-149.0,-150.0,-152.0,-156.0,-157.0,-155.0,-154.0,-153.0,-158.0,-159.0,-162.0,-163.0,-161.0,-160.0,-164.0,-165.0,-136.0,-126.0,-125.0,-122.0,-132.0,-167.0,-170.0,-169.0,-175.0,-173.0,-166.0,-168.0,-171.0,-172.0,-174.0,-179.0,-177.0,-176.0,-127.0,-131.0,-184.0,-181.0,-178.0,-180.0,-106.0,-114.0,-116.0,-115.0,-89.0,-79.0,-93.0,-78.0,-128.0,-109.0,-113.0,-119.0,-102.0,-111.0,-103.0,-130.0,-129.0,-182.0,-121.0,-186.0,-183.0,-187.0,-190.0,-188.0,-189.0,-185.0,-192.0,-191.0,-193.0,-194.0,-197.0,-196.0,-201.0,-251.0,-195.0,-199.0,-198.0,-123.0,-124.0,-112.0,-118.0,-120.0,-99.0,-95.0,-68.0,-110.0,-117.0,-96.0,-100.0,-105.0,-92.0,-88.0,-107.0,-213.0,-108.0,-104.0,-98.0,-94.0,-91.0,-97.0,-69.0,-101.0,-86.0,-82.0,-66.0,-77.0,-90.0,-56.0,-74.0,-83.0,-81.0,-219.0,-200.0,-221.0,-80.0,-231.0,-210.0,-71.0,-207.0,-209.0,-202.0,-205.0,-208.0,-211.0,-214.0,-203.0,-204.0,-212.0,-206.0,-216.0,-73.0,'-14420-11-2011 04:50:23.713',-43.0,-537.0,-218.0,-215.0,-259.0}
@attribute class {sitting,sittingdown,standing,standingup,walking}

@data
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.457524,0.231276,-1.478159,0.480026,0.688341,0.412163,-0.050699,0.305252,-0.3465,-0.768506,0.480873,-146.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.671999,0.524255,-0.045026,0.538609,0.678652,0.283414,-0.130643,-0.370781,-0.107799,-0.978636,0.279513,-159.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.41134,0.607964,-0.121801,0.509318,0.688341,0.288564,0.428964,-0.152064,0.656043,-0.505843,0.128493,-160.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.280203,1.696173,-0.991918,0.43316,0.727094,0.098015,-0.190601,-1.444481,-1.396783,-1.582762,1.689035,-157.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,2.583498,1.403193,1.336924,0.60305,0.654431,0.602712,0.189132,-0.032764,0.656043,0.282147,-0.274228,-150.0,sittingdown
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.063794,0.649818,0.082932,-2.355369,-2.242404,-2.270973,0.109189,0.086536,-0.131669,-0.532109,0.480873,-162.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.457524,1.612464,0.159707,0.427302,0.746471,0.334914,-5.127136,1.458486,2.756608,-0.164381,-0.223888,-161.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.196865,0.189422,-0.889551,0.632341,0.683496,0.221614,0.528894,0.166069,0.369602,-0.427044,0.682234,-150.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.023092,0.27313,0.108524,0.526892,0.591456,0.309164,0.089203,-0.052648,0.178641,0.203348,-0.425248,-156.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.457524,0.524255,0.006157,-2.367085,-2.23756,-2.260673,0.069217,0.046769,-0.107799,-0.715973,0.380193,-164.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.457524,-0.396537,-0.531268,-2.361227,-2.242404,-2.260673,1.068515,-0.867865,-0.37037,-0.715973,-0.123208,-158.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-2.629682,1.779881,-0.608043,-1.751969,-1.966284,-1.982574,-0.870124,3.426937,2.637258,-0.637174,0.883594,-176.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.193317,1.612464,-0.505676,0.509318,0.809446,0.664512,-0.210587,0.603502,0.178641,-1.1625,1.135294,-187.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.237567,-0.396537,1.720799,0.532751,0.373467,0.757211,-0.230573,-0.231598,0.584432,0.387212,-0.827969,-162.0,sitting
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,0.324453,-0.145412,-2.041176,0.398011,0.557547,0.638762,-0.250559,0.364902,-0.17941,-1.031169,-0.072867,-141.0,sittingdown
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.54441,0.314984,-0.531268,0.907679,0.470351,0.267964,0.169146,0.325136,0.321862,0.150815,0.833254,-149.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.585112,-0.982496,0.773907,0.403869,0.286271,0.772661,0.988571,-0.907631,-0.20328,1.910658,-1.381709,-167.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.54441,0.524255,-0.070618,-2.372944,-2.247248,-2.270973,0.149161,0.126302,-0.083929,-0.45331,0.682234,-157.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.457524,0.482401,-0.147393,0.526892,0.591456,0.257664,-0.090671,-0.072531,0.011551,0.177082,-0.727288,-162.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.498226,-0.270975,-1.043101,-2.367085,-2.242404,-2.265823,0.029245,-0.171948,1.205054,-2.055555,-0.475588,-147.0,standingup
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-1.587046,-2.238122,1.59284,-0.562743,-0.721323,-0.741431,0.428964,0.026886,-0.17941,0.203348,0.078153,-170.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,1.193317,1.152068,-0.505676,-2.349511,-2.223027,-2.250373,0.209118,0.444436,-0.800031,-0.085582,1.034614,-180.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.498226,0.482401,-0.531268,0.491743,0.673808,0.278264,0.029245,0.086536,-0.083929,-0.348245,0.732574,-161.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.671999,-0.898788,0.722724,0.310137,0.218453,0.762361,0.968585,-0.927515,-0.22715,1.858126,-1.331369,-185.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.109978,0.231276,0.159707,0.526892,0.591456,0.309164,0.109189,-0.032764,0.250252,0.229614,-0.374908,-155.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.932658,-0.773225,0.825091,0.380436,0.107036,0.788111,0.908627,-0.987165,0.011551,1.989457,-2.03613,-171.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.54441,0.482401,-0.121801,-2.372944,-2.247248,-2.270973,0.169146,0.106419,-0.107799,-0.532109,0.732574,-157.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.109978,0.440547,-0.761593,0.644057,0.707717,0.247364,0.528894,0.166069,0.369602,-0.427044,0.933934,-160.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,1.801521,0.022005,2.027899,0.591333,0.392844,0.757211,0.109189,-0.112298,0.799263,0.702408,-0.475588,-150.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.109978,0.147567,-0.505676,0.895962,0.455819,0.278264,0.109189,0.384786,0.226382,-0.085582,1.084954,-157.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.10643,-0.605808,0.850682,0.398011,0.305648,0.788111,1.308347,-0.609381,-1.181952,1.805593,-1.381709,-185.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.109978,-0.396537,-1.938809,0.398011,0.513949,0.767511,-0.230573,0.146186,-0.632941,-2.029289,0.229173,-132.0,sittingdown
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.063794,0.105713,-0.812776,0.532751,0.688341,0.195864,0.24909,0.285369,0.393472,-0.190647,1.034614,-155.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.023092,0.566109,-0.198576,0.550325,0.654431,0.257664,0.129175,0.046769,-0.131669,-0.269446,0.128493,-160.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.367089,0.105713,-0.659226,0.444877,0.543014,0.633612,0.74874,-1.146231,0.894743,-0.45331,1.638695,-118.0,standingup
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.457524,0.189422,-0.710409,0.608908,0.683496,0.247364,0.049231,0.305252,0.226382,0.54481,0.833254,-166.0,standingup
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.671999,0.147567,1.157782,0.427302,0.368623,0.829311,-0.150629,0.026886,0.035421,0.098283,-0.072867,-158.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.237567,-1.108059,-0.659226,-2.126897,-2.068013,-2.085574,0.029245,0.424552,-0.20328,-0.95237,2.242776,-160.0,walking
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.805069,0.105713,-1.708484,0.46831,0.683496,0.401863,-0.030713,0.285369,-0.3465,-0.768506,0.631894,-154.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,1.367089,0.105713,-1.657301,0.415586,0.53817,0.716012,-0.290531,0.026886,-0.609071,-1.766626,-0.123208,-147.0,sittingdown
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,0.671999,0.482401,-1.810851,-0.43972,0.843355,0.422463,-0.130643,1.180119,0.011551,-0.663441,1.437335,-140.0,walking
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,0.324453,-0.270975,-1.810851,0.286704,0.78038,0.370963,0.089203,-0.052648,-0.871641,-1.031169,-0.274228,-132.0,walking
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,1.367089,1.152068,-2.476234,-2.279212,-2.164897,-2.183423,-6.366266,-8.8212,-8.510062,-0.794772,1.840056,-151.0,standingup
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-2.108364,-2.698518,1.59284,-0.650617,-0.760077,-0.81868,0.408978,0.026886,-0.17941,0.150815,-0.022527,-166.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.10643,-0.731371,0.876274,0.380436,0.11188,0.788111,0.928613,-0.947398,0.059291,2.068256,-1.93545,-167.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.237567,0.356838,-0.070618,0.474168,0.673808,0.283414,1.068515,-1.444481,-0.632941,-0.138114,0.380193,-163.0,walking
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.457524,0.607964,-0.096209,-2.367085,-2.23756,-2.260673,0.109189,0.086536,-0.131669,-0.505843,0.430533,-161.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.196865,0.314984,0.082932,0.485885,0.615677,0.278264,-0.130643,-0.132181,0.608303,0.334679,-1.180349,-145.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.631296,-0.145412,-0.198576,-1.084128,-1.137925,-1.091629,-0.610306,0.046769,0.274122,0.676142,-0.727288,-125.0,sittingdown
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.063794,-0.396537,-0.940734,0.439019,0.673808,0.468813,-0.290531,0.285369,0.345732,0.04575,-1.93545,-135.0,sittingdown
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.150681,0.314984,-0.454493,0.485885,0.66412,0.422463,0.069217,0.086536,-0.537461,-0.45331,0.128493,-148.0,sittingdown
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.453976,0.77538,-0.787184,0.562042,0.673808,0.288564,-1.489689,1.518136,-1.158082,0.072016,0.480873,-157.0,walking
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.457524,0.063859,-0.070618,0.392153,0.189387,0.793261,-1.609605,-0.370781,-0.895511,1.359066,-1.43205,-135.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.237567,-0.396537,-1.938809,0.497601,0.475195,0.741762,0.229104,-0.052648,-0.752291,-2.029289,-0.425248,-140.0,sittingdown
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.283751,1.026506,0.569174,0.749506,0.620522,0.201014,-0.370475,0.086536,0.345732,-0.111848,0.027813,-166.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.283751,1.57061,-0.121801,0.392153,0.72225,0.329764,-0.290531,2.273703,1.252794,0.571076,-0.676948,-161.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.063794,0.356838,-0.710409,0.550325,0.702873,0.195864,0.369006,0.345019,0.345732,-0.059315,0.883594,-156.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.193317,-0.145412,-0.838368,0.73779,0.513949,0.103165,0.189132,0.384786,-0.155539,-0.610908,0.178833,-164.0,walking
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.891956,-2.154414,1.848757,0.415586,0.126413,0.767511,0.24909,0.026886,0.345732,0.623609,-0.072867,-164.0,sitting
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.891956,0.022005,-1.631709,0.480026,0.673808,0.427613,-0.050699,0.325136,-0.32263,-0.584642,0.581554,-154.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.196865,0.440547,-0.684818,0.562042,0.707717,0.201014,0.289062,0.285369,0.274122,-0.085582,0.682234,-154.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.585112,-0.354683,-0.531268,-2.361227,-2.227872,-2.260673,0.668796,-1.444481,-0.561331,-0.374511,0.883594,-163.0,walking
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.283751,-0.061704,-2.527417,0.544467,0.397688,0.808711,-0.370475,-0.052648,-0.680681,-1.609028,0.178833,-128.0,sittingdown
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.41134,-0.270975,1.74639,0.538609,0.373467,0.752062,-0.170615,-0.211714,0.656043,0.492277,-0.827969,-161.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.196865,0.147567,-0.787184,0.532751,0.683496,0.185564,0.189132,0.245602,0.321862,-0.216913,0.833254,-161.0,standing
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.805069,0.105713,-1.631709,0.497601,0.683496,0.432763,-0.070685,0.305252,-0.29876,-0.742239,0.732574,-157.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,3.01793,0.440547,2.386182,0.632341,0.417065,0.772661,0.109189,-0.132181,1.109574,0.781207,-0.374908,-147.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,0.063794,0.942797,-0.608043,-2.103464,-2.009882,-2.028924,-0.450419,0.285369,0.536692,-0.821038,0.279513,-156.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.457524,0.147567,-0.198576,0.515176,0.601145,0.262814,-0.050699,-0.052648,0.035421,-0.033049,-0.425248,-160.0,standing
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-2.282137,-2.782227,1.618432,-1.130994,-1.549683,-1.436677,0.189132,0.066652,0.130901,0.387212,-0.022527,-170.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.109978,0.817235,-0.966326,-2.361227,-2.23756,-2.265823,-0.070685,0.384786,-1.778704,-0.374511,0.883594,-162.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.019544,-0.773225,0.825091,0.415586,0.300804,0.782961,0.948599,-0.947398,-0.25102,1.858126,-1.58307,-173.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-1.760819,1.277631,-1.810851,-2.068314,-2.082545,-2.090724,3.626719,0.285369,-2.972207,-1.215033,1.034614,-166.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.019544,-0.773225,0.901866,0.421444,0.29596,0.788111,0.948599,-0.947398,-0.27489,1.831859,-1.63341,-171.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,1.019544,2.700674,-1.426976,-2.361227,-2.242404,-2.265823,0.369006,0.861986,-0.44198,-0.033049,1.789715,-171.0,walking
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.845771,-0.773225,0.825091,0.36872,0.266895,0.777811,1.368305,-0.529848,-1.110342,1.805593,-1.331369,-187.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-1.587046,-1.903288,1.490474,-0.867372,-0.779454,-0.751731,0.189132,0.026886,0.130901,0.518544,-0.072867,-171.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.891956,1.110214,-0.710409,-2.062456,-2.072857,-2.080424,0.009259,2.01522,0.536692,-0.768506,0.984274,-174.0,walking
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.631296,0.231276,0.006157,0.398011,0.17001,0.803561,-1.649577,-0.589498,-0.44198,1.831859,-1.029329,-156.0,sitting
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.457524,0.27313,-0.096209,0.43316,0.165166,0.798411,-1.789479,-0.490081,-0.131669,1.884392,-2.287831,-151.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-1.760819,1.152068,-1.145468,-0.047217,-0.270812,-0.659031,0.269076,0.305252,0.035421,-0.689707,1.235975,-159.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.41134,0.314984,0.799499,0.439019,0.358935,0.813861,-0.270545,-0.072531,0.584432,0.413478,-0.173548,-153.0,sittingdown
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.370637,0.105713,-1.580526,0.497601,0.688341,0.422463,-0.050699,0.305252,-0.3465,-0.558375,0.682234,-154.0,standing
debora,Woman,0.578694,-0.370229,0.374144,0.807705,2.844157,0.398693,2.258224,0.60305,0.417065,0.782961,0.069217,-0.152064,0.966354,0.75494,-0.525928,-150.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.891956,-2.489247,1.976715,0.386294,0.150634,0.782961,-0.330503,-0.331014,0.202511,0.571076,-0.022527,-168.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-0.370637,0.356838,-0.633634,-2.290928,-2.164897,-2.193723,0.908627,0.345019,0.226382,-0.45331,0.380193,-166.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.41134,-0.396537,1.618432,0.526892,0.378311,0.752062,-0.250559,-0.211714,0.584432,0.439745,-0.777629,-164.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.196865,0.398693,0.082932,0.526892,0.625366,0.293714,0.029245,-0.052648,0.154771,0.229614,-0.777629,-159.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,1.019544,-0.689517,0.825091,0.398011,0.131257,0.798411,0.908627,-1.007048,-0.22715,1.936925,-1.88511,-166.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,0.063794,0.566109,-0.045026,0.597191,0.668964,0.432763,-0.050699,0.066652,-0.22715,-0.558375,0.279513,-159.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.758885,0.231276,-0.300943,0.614766,0.683496,0.376113,-0.030713,0.364902,0.178641,0.124549,1.034614,-155.0,standing
jose_carlos,Man,2.767287,0.577927,-0.334605,-0.727099,-0.196865,0.314984,-0.172984,0.43316,0.184543,0.798411,-1.669563,-0.410548,-0.943252,1.726794,-2.489191,-139.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,3.452362,1.738027,1.618432,0.638199,0.465507,0.731462,-0.050699,-0.032764,0.942483,-0.532109,-0.072867,-149.0,sittingdown
wallace,Man,-0.553337,1.336452,1.082894,0.740975,-0.370637,-0.563954,-0.915143,0.421444,0.688341,0.355514,1.008557,-1.404715,-0.656811,-0.479576,1.185635,-157.0,walking
debora,Woman,0.578694,-0.370229,0.374144,0.807705,-0.023092,-0.940642,1.260149,0.480026,0.339558,0.721162,-0.310517,-0.211714,0.512822,0.282147,-0.727288,-167.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.585112,-1.066204,0.799499,0.29842,0.136101,0.762361,1.048529,-0.847981,-0.39424,2.173321,-2.640211,-163.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.758885,0.398693,-0.838368,0.462452,0.717406,0.288564,0.189132,0.384786,0.369602,0.150815,0.883594,-164.0,standing
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.585112,-0.856933,0.748316,0.357003,0.26205,0.772661,1.528192,-0.350898,-0.967122,1.989457,-1.029329,-185.0,sitting
wallace,Man,-0.553337,1.336452,1.082894,0.740975,0.41134,1.110214,-0.582451,0.228121,0.596301,0.540913,-0.170615,0.444436,0.011551,-1.425164,0.480873,-191.0,walking
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-2.021478,-2.279976,1.669615,-1.031403,-1.496396,-1.297628,0.169146,0.007002,0.130901,0.492277,-0.072867,-169.0,sitting
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-1.587046,-2.32183,1.695207,-0.855656,-1.026508,-0.81868,0.408978,0.026886,-0.17941,0.229614,0.178833,-171.0,sitting
debora,Woman,0.578694,-0.370229,0.374144,0.807705,1.627749,0.482401,-0.684818,0.550325,0.576924,0.669662,-0.150629,0.007002,0.441212,-0.505843,-0.324568,-153.0,sittingdown
katia,Woman,-0.779743,-1.128754,-1.39773,-1.394405,-1.065728,-2.32183,1.797574,0.345287,0.116724,0.746912,0.229104,0.026886,0.321862,0.466011,-0.022527,-162.0,sitting
